"countWithDist","type"
0.0745126103803018,"Original"
3.22467718416888,"Original"
0.793206785712597,"Original"
0.252444302224728,"Original"
0.19511896241077,"Original"
0.769294628307186,"Original"
-0.173859525617326,"Original"
2.22602326707258,"Original"
-1.0828539485436,"Original"
-0.133493541840115,"Original"
0.243002745991887,"Original"
0.785381448200641,"Original"
0.687361202171545,"Original"
-0.506480478911155,"Original"
-0.489155894838811,"Original"
0.011387962289426,"Original"
-0.476012555323625,"Original"
0.703563449170504,"Original"
-0.477191102809167,"Original"
-0.748553902749747,"Original"
-0.726085384840636,"Original"
-0.727303602979954,"Original"
3.84624745815121,"Original"
4.28929138739911,"Original"
3.86259042342626,"Original"
3.84399971829207,"Original"
3.8292767985719,"Original"
3.86810729413601,"Original"
4.29741535196733,"Original"
3.85575099889595,"Original"
3.84719475938498,"Original"
3.83751274956289,"Original"
-1.02107502608364,"Original"
-0.564630930314194,"Original"
-0.973402231506205,"Original"
-0.571930169055694,"Original"
-1.04830467957455,"Original"
-1.03324093313868,"Original"
-1.04575749056068,"Original"
-0.559832047432426,"Original"
-1.04070749782403,"Original"
-1.00691199441633,"Original"
-1.93633092013062,"Original"
-2.10266234189715,"Original"
-2.02348109584952,"Original"
-2.16481024864599,"Original"
-2.27875360095283,"Original"
-2.1995723549052,"Original"
-2.10266234189715,"Original"
-2.1995723549052,"Original"
-2.04830467957456,"Original"
-2.04830467957456,"Original"
1.53571084852856,"Original"
1.89405268079146,"Original"
-0.780443047163228,"Original"
1.52232195372755,"Original"
1.55598160365164,"Original"
1.55880170759929,"Original"
1.88503586247208,"Original"
1.93109694932747,"Original"
1.93246051240022,"Original"
1.47722049725221,"Original"
3.83458643799185,"Original"
5.04788671235393,"Original"
5.05995122375531,"Original"
4.00311310455358,"Original"
3.68845840231361,"Original"
3.85118569981131,"Original"
4.19172092103126,"Original"
3.89748571946428,"Original"
4.39034638453935,"Original"
3.88761496543799,"Original"
-1.57978359661681,"Original"
-1.23585530734448,"Original"
-0.449886642129016,"Original"
-1.48636191145458,"Original"
-1.2503331307131,"Original"
-0.415124535869804,"Original"
-0.487675203018416,"Original"
-0.472163036840168,"Original"
-1.14037155007445,"Original"
-0.457185880870516,"Original"
1.80340680722773,"Original"
1.00723104153442,"Original"
1.00152876561504,"Original"
1.00429874190156,"Original"
1.00529343065057,"Original"
1.80473324743476,"Original"
1.00628584641369,"Original"
0.998351126331026,"Original"
1.00436663400695,"Original"
0.999313729935834,"Original"
5.17550992556602,"Original"
5.79,"Original"
5.16899212716658,"Original"
7.364,"Original"
1.11623916517272,"Original"
5.79,"Original"
5.79,"Original"
5.19737641511988,"Original"
5.17766096751618,"Original"
5.17378138803282,"Original"
4.7498005804834,"Original"
4.07549892964905,"Original"
4.75986190649129,"Original"
3.85458286581177,"Original"
3.40144445805495,"Original"
3.87055137351164,"Original"
3.87677792435228,"Original"
4.76644225180261,"Original"
4.8099079455837,"Original"
4.74296115595309,"Original"
2.0354705702931,"Original"
0.936063764916629,"Original"
2.03544416058274,"Original"
2.03528566858588,"Original"
0.930171230127435,"Original"
0.938124540750028,"Original"
1.74958284735294,"Original"
0.943962870194754,"Original"
0.93003698559547,"Original"
1.74162271093695,"Original"
1.55076435052138,"Original"
1.31764064432363,"Original"
1.56798858560399,"Original"
1.59652184108206,"Original"
4.70592057415012,"Original"
1.53437393433322,"Original"
1.4618232671846,"Original"
1.56798858560399,"Original"
1.53437393433322,"Original"
1.56798858560399,"Original"
1.29529151703264,"Original"
1.27195067452904,"Original"
0.44376947940658,"Original"
1.25979233667886,"Original"
0.466955538232593,"Original"
0.426624049648562,"Original"
-0.785993211925991,"Original"
1.28893277266419,"Original"
-0.75112370008149,"Original"
2.90508145598589,"Original"
4.80258043296772,"Original"
2.34057192840174,"Original"
0.442655741680816,"Original"
4.8041272509934,"Original"
0.343874825176496,"Original"
2.2135724359981,"Original"
2.77420199095027,"Original"
2.76316816160103,"Original"
4.81530531142467,"Original"
2.2173325848714,"Original"
4.37252635027565,"Original"
4.47574550579825,"Original"
4.74379079585537,"Original"
4.4804002043829,"Original"
7.364,"Original"
4.47884147957244,"Original"
4.47393890579967,"Original"
4.48047609682204,"Original"
4.74379079585537,"Original"
4.37403063569936,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.357,"Original"
0.786911927963247,"Original"
2.72867607363029,"Original"
2.73169831604186,"Original"
1.38379863898058,"Original"
0.42521951620173,"Original"
2.73768042828029,"Original"
0.421157948358381,"Original"
1.39591927165644,"Original"
1.34590364640779,"Original"
0.819968980858447,"Original"
1.14115260541677,"Original"
3.50803694145906,"Original"
3.50597863089944,"Original"
3.05787980699656,"Original"
5.4973266468184,"Original"
2.91207387014799,"Original"
3.50993836589287,"Original"
3.50667131202603,"Original"
3.05820873076879,"Original"
2.91151448785356,"Original"
5.79,"Original"
4.60816117258694,"Original"
4.57314412385965,"Original"
4.98819769393487,"Original"
4.62319016295207,"Original"
4.56646253850314,"Original"
5.04513548153575,"Original"
4.63196408725957,"Original"
4.67071667625159,"Original"
4.65452991515831,"Original"
-0.832627776443506,"Original"
-0.425312706888848,"Original"
1.52661932137237,"Original"
-0.463942109244979,"Original"
1.57052480707145,"Original"
-0.758526055925156,"Original"
-0.803338400341518,"Original"
-0.784854994647505,"Original"
-0.803338400341518,"Original"
0.0724144064406418,"Original"
-0.175634347407115,"Original"
0.655581868830886,"Original"
0.6780856749127,"Original"
0.678417831320405,"Original"
0.659761158326306,"Original"
-0.196327300092057,"Original"
0.671388634236543,"Original"
0.661145365018114,"Original"
-0.178727870844966,"Original"
0.662525173905238,"Original"
3.03734517056446,"Original"
3.97935296543245,"Original"
1.92144379551671,"Original"
3.24498572144493,"Original"
3.22947355526668,"Original"
3.1395407800342,"Original"
7.364,"Original"
3.10302394620844,"Original"
3.07142496013673,"Original"
3.97192894735324,"Original"
2.06001446501575,"Original"
2.45904853638821,"Original"
2.43787645721803,"Original"
2.02610299983373,"Original"
2.0392946149804,"Original"
2.04977809426063,"Original"
2.4407597506759,"Original"
2.00687847709655,"Original"
2.01992055149738,"Original"
2.4407597506759,"Original"
2.58199287606009,"Original"
2.58199287606009,"Original"
2.58452226283659,"Original"
2.35763023065273,"Original"
2.35713190072782,"Original"
2.36110262079393,"Original"
0.519178679602955,"Original"
2.60520686169644,"Original"
2.60037057027148,"Original"
2.604243902362,"Original"
-1.00691199441633,"Original"
-0.780680406738475,"Original"
-0.74349882635585,"Original"
-0.709250982420676,"Original"
-0.973402231506205,"Original"
-0.966999739897075,"Original"
-0.950373997514091,"Original"
-0.962783255495911,"Original"
-0.750232209014819,"Original"
-0.72390327029247,"Original"
0.0919860566755708,"Original"
0.144083725267265,"Original"
0.124778570071878,"Original"
0.151571746659815,"Original"
0.120812382854277,"Original"
-0.563848843036636,"Original"
-1.07887410172402,"Original"
1.06255655271598,"Original"
0.169745715588401,"Original"
0.176807570075888,"Original"
1.77405233199783,"Original"
-0.437723181846821,"Original"
1.72563044975575,"Original"
0.0350153865095243,"Original"
0.715745596301427,"Original"
0.0290741928721192,"Original"
0.747238452394863,"Original"
1.69923190698134,"Original"
0.759441654486223,"Original"
0.764877200807578,"Original"
0.819780988044165,"Original"
1.38641187321025,"Original"
1.41127098931263,"Original"
0.811180816282248,"Original"
1.40026011689641,"Original"
2.80508808093106,"Original"
0.793452049321816,"Original"
1.41607650978878,"Original"
0.807442246722846,"Original"
0.813038101287815,"Original"
1.82195712420945,"Original"
1.07044576847353,"Original"
0.939795249005192,"Original"
1.82720978780054,"Original"
1.08508629465642,"Original"
1.84760730090475,"Original"
1.81125727886591,"Original"
1.80330658575144,"Original"
1.80928320964019,"Original"
1.81027136588426,"Original"
1.72103636879079,"Original"
0.0247018803007384,"Original"
0.63747561029397,"Original"
0.660478250127376,"Original"
-0.0411738989673494,"Original"
-0.472968600415001,"Original"
0.6410947519207,"Original"
0.633826055355936,"Original"
0.665617889779787,"Original"
-0.868820477621534,"Original"
7.364,"Original"
7.364,"Original"
6.71335411587271,"Original"
5.79,"Original"
5.79,"Original"
5.79,"Original"
6.71916416214935,"Original"
5.79,"Original"
7.364,"Original"
5.79,"Original"
-2.04830467957456,"Original"
-1.93633092013062,"Original"
-1.97772360528885,"Original"
-1.97772360528885,"Original"
-2,"Original"
-1.91702576493524,"Original"
-2.02348109584952,"Original"
-1.95653430621891,"Original"
-1.95653430621891,"Original"
-1.89783928592229,"Original"
1.80342275170715,"Original"
1.62733149265147,"Original"
1.93993172881846,"Original"
2.17422157214364,"Original"
1.80342275170715,"Original"
2.7762815634716,"Original"
-0.54702482690353,"Original"
2.47525156780762,"Original"
1.80342275170715,"Original"
6.06942277267306,"Original"
2.32380243741042,"Original"
2.29577371381017,"Original"
2.36094424541498,"Original"
2.44053433137836,"Original"
2.33904240396715,"Original"
2.14884846278343,"Original"
2.3817943843881,"Original"
2.53832082194304,"Original"
2.32380243741042,"Original"
2.54180914978887,"Original"
4.4200219328241,"Original"
3.62962067164034,"Original"
3.68389923470364,"Original"
4.33123504600302,"Original"
3.76058445209868,"Original"
3.65317252830173,"Original"
3.66448619365951,"Original"
3.6791267198424,"Original"
3.68979205892428,"Original"
3.65317252830173,"Original"
-0.92245436302114,"Original"
-0.544010660181565,"Original"
-0.991535282164439,"Original"
-0.475294847812105,"Original"
-0.640920673189621,"Original"
0.1837076480349,"Original"
-1.73468555660255,"Original"
-0.497014097505341,"Original"
-0.434866190756497,"Original"
-0.92245436302114,"Original"
5.47661630273607,"Original"
5.48704963896905,"Original"
4.6511226419013,"Original"
5.47073514175352,"Original"
5.79,"Original"
5.47470236413813,"Original"
5.79,"Original"
5.48097549125685,"Original"
7.364,"Original"
5.48912839218992,"Original"
2.16985070297734,"Original"
1.97134741402952,"Original"
1.96505318093183,"Original"
1.9634652651522,"Original"
-0.814860611966922,"Original"
4.82315127824469,"Original"
1.99859432917038,"Original"
1.86336149090488,"Original"
2.12136607955024,"Original"
-0.825435260905791,"Original"
5.43117110621466,"Original"
4.31691511739917,"Original"
5.46621385512138,"Original"
4.30607225091557,"Original"
4.57136250849717,"Original"
4.33211405277992,"Original"
4.53718689048631,"Original"
5.42627759549029,"Original"
5.47619807602798,"Original"
4.33440584955951,"Original"
-0.0928761093031703,"Original"
0.958890086346722,"Original"
0.884729641674148,"Original"
-0.0809039872232824,"Original"
0.902338586732343,"Original"
2.19079027423441,"Original"
0.874118079299482,"Original"
2.16723424188537,"Original"
0.930187515471023,"Original"
0.919261291848407,"Original"
3.68946238748645,"Original"
3.71031252645957,"Original"
3.46211369617325,"Original"
3.46736097485016,"Original"
3.72624730417049,"Original"
6.87867895748433,"Original"
3.70174628262876,"Original"
3.69476951440739,"Original"
3.70243783449766,"Original"
3.71065168655639,"Original"
6.20944800892373,"Original"
3.23574081300513,"Original"
6.20136112700044,"Original"
3.2655886479692,"Original"
3.27678349311262,"Original"
3.29087866335963,"Original"
3.27882531390183,"Original"
3.04212867329064,"Original"
6.20718229863865,"Original"
6.18883355372581,"Original"
-0.560339584251098,"Original"
0.160130921993547,"Original"
-0.706467619929336,"Original"
0.114373431432872,"Original"
-0.269488185867508,"Original"
-0.370945826626285,"Original"
1.94063562362932,"Original"
0.128182576416005,"Original"
2.08957463664139,"Original"
-0.540136198162811,"Original"
1.59597849497745,"Original"
2.01794239715747,"Original"
1.75358634833912,"Original"
1.50580186462837,"Original"
1.81382241450155,"Original"
1.69288850798551,"Original"
1.53798654799977,"Original"
2.06909491960485,"Original"
1.80683186029235,"Original"
1.7516745077527,"Original"
0.406215869890559,"Original"
1.33747062726062,"Original"
0.426347203804164,"Original"
1.33361020644738,"Original"
1.2376685204445,"Original"
1.36357342982482,"Original"
1.32181868171782,"Original"
0.754776020389811,"Original"
1.31539646514073,"Original"
1.29807188106839,"Original"
-1.63858609525304,"Original"
-1.73468555660255,"Original"
-1.74727468391057,"Original"
-1.69294375757563,"Original"
-1.56800502096733,"Original"
-1.68768899392633,"Original"
-1.65155107241741,"Original"
-1.5790004052688,"Original"
-1.71055187688583,"Original"
-1.77360362263292,"Original"
-0.139189334776979,"Original"
-0.125548700868545,"Original"
-0.140450902786547,"Original"
0.0466176683939795,"Original"
0.256668676751212,"Original"
0.246684455844612,"Original"
0.0621679561371268,"Original"
-0.130150946146736,"Original"
0.246071910634598,"Original"
-0.12861143910427,"Original"
3.99865172985121,"Original"
3.9999522300202,"Original"
4.00254160525439,"Original"
3.99923021076512,"Original"
3.98810510610796,"Original"
3.93009544561357,"Original"
3.98453187115271,"Original"
7.364,"Original"
3.99966356634596,"Original"
4.32710762751221,"Original"
0.236513851672741,"Original"
3.03264703964479,"Original"
3.23931418282419,"Original"
0.256940870351913,"Original"
3.22390744727707,"Original"
6.28115928856221,"Original"
3.20163105256591,"Original"
3.19436896181309,"Original"
3.22358855167143,"Original"
3.20288172148468,"Original"
6.357,"Original"
5.79,"Original"
7.364,"Original"
7.6904,"Original"
6.5451,"Original"
7.6904,"Original"
5.79,"Original"
6.5069,"Original"
5.79,"Original"
6.5069,"Original"
-0.946315141037224,"Original"
2.6185825905843,"Original"
2.543122663607,"Original"
2.47550202670093,"Original"
2.52455142406054,"Original"
2.63208506098795,"Original"
2.52455142406054,"Original"
2.31307616443657,"Original"
2.50515042985298,"Original"
2.31784867929782,"Original"
5.79,"Original"
6.5069,"Original"
6.5069,"Original"
5.79,"Original"
5.79,"Original"
6.5069,"Original"
7.364,"Original"
7.6904,"Original"
7.364,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5451,"Original"
7.6904,"Original"
7.6904,"Original"
5.79,"Original"
6.5451,"Original"
6.5069,"Original"
2.58099767484178,"Original"
2.49682201670327,"Original"
2.57354179246218,"Original"
2.60086491967342,"Original"
2.34954104435287,"Original"
2.35952526525947,"Original"
2.57821669747217,"Original"
2.58467815858014,"Original"
2.55372686803974,"Original"
2.55530354312913,"Original"
0.957496668714629,"Original"
1.06395199962892,"Original"
1.11719751158214,"Original"
0.919097120696964,"Original"
0.932673084989597,"Original"
0.980977764564152,"Original"
1.2462922079616,"Original"
0.644396063755332,"Original"
0.950933894483515,"Original"
1.04464684443353,"Original"
5.8896140917878,"Original"
5.79,"Original"
5.41585882077339,"Original"
5.92479886910899,"Original"
5.4426446177387,"Original"
5.40625593848483,"Original"
5.41326084005349,"Original"
5.42525395471274,"Original"
5.79,"Original"
5.42525395471274,"Original"
4.4185484158156,"Original"
4.33658959616606,"Original"
4.40387712896535,"Original"
4.98913039336173,"Original"
4.33860384885541,"Original"
5.01997950412092,"Original"
5.03177296960155,"Original"
4.34722591101184,"Original"
4.34831902631812,"Original"
5.01296753372708,"Original"
2.21403841857416,"Original"
2.07253055286236,"Original"
2.20039453790761,"Original"
2.23869614608869,"Original"
2.07672666745596,"Original"
4.94546180233696,"Original"
2.22143714064719,"Original"
1.97819315145354,"Original"
2.05386378449646,"Original"
2.20651146271729,"Original"
4.19662714541151,"Original"
1.61749661678835,"Original"
1.55459733531592,"Original"
1.56020121283392,"Original"
1.54892020242423,"Original"
1.59752553585773,"Original"
1.55459733531592,"Original"
4.24777966785889,"Original"
-1.30562574735313,"Original"
1.55459733531592,"Original"
0.983093599975243,"Original"
1.24650628497771,"Original"
-1.84738983679384,"Original"
3.87840044275702,"Original"
1.07327023032433,"Original"
1.18851433800003,"Original"
1.24650628497771,"Original"
1.07327023032433,"Original"
0.999484016163412,"Original"
-1.83159556961061,"Original"
-2.37566361396089,"Original"
-2.57049075086826,"Original"
-3.27875360095283,"Original"
-2.97772360528885,"Original"
-2.79233950048462,"Original"
-2.57049075086826,"Original"
-2.79233950048462,"Original"
-2.43365556093857,"Original"
-2.80163234623317,"Original"
-2.67669360962487,"Original"
0.0420156273858575,"Original"
2.02889111131297,"Original"
2.0348700996343,"Original"
2.01987138951893,"Original"
3.61852098549233,"Original"
1.18591959092319,"Original"
2.04076789103334,"Original"
1.18128370090575,"Original"
1.46651902442248,"Original"
2.02889111131297,"Original"
0.382206690823255,"Original"
2.83340287370342,"Original"
2.29881888781372,"Original"
4.9137222174713,"Original"
2.30348109265127,"Original"
2.41524287494216,"Original"
4.92042097982,"Original"
2.83789248602736,"Original"
2.29187619940019,"Original"
2.30546396034626,"Original"
3.26556904033092,"Original"
1.10511804472651,"Original"
0.882704246018922,"Original"
1.10013413340525,"Original"
2.30830270168421,"Original"
2.07538440367528,"Original"
1.10408948389573,"Original"
1.10220757866713,"Original"
3.2580233109632,"Original"
1.100225817966,"Original"
1.62162643158394,"Original"
-0.180802529958679,"Original"
2.21300468200956,"Original"
2.21432472704379,"Original"
2.18148052269233,"Original"
1.7381181909429,"Original"
1.60952456392751,"Original"
2.20868661334738,"Original"
2.1985548673398,"Original"
2.22216183261877,"Original"
6.5451,"Original"
7.6904,"Original"
7.6904,"Original"
6.5069,"Original"
5.79,"Original"
6.5069,"Original"
6.5069,"Original"
7.364,"Original"
5.79,"Original"
6.5069,"Original"
2.04265520700487,"Original"
1.62542119527207,"Original"
2.03780270421046,"Original"
2.00222654994927,"Original"
1.85184069112849,"Original"
2.00749078994162,"Original"
2.0418697949393,"Original"
1.96922628984634,"Original"
1.88775324701913,"Original"
1.86018671799237,"Original"
3.7765076399328,"Original"
3.78130038834134,"Original"
3.77006739545416,"Original"
3.77006739545416,"Original"
6.76123088749984,"Original"
3.56877496014292,"Original"
3.78324991924307,"Original"
3.77491442844086,"Original"
3.78537986211902,"Original"
3.78764034598306,"Original"
4.0677761194272,"Original"
3.8018083100879,"Original"
3.80014567166134,"Original"
4.06832757538012,"Original"
4.06988624200115,"Original"
4.06750012864405,"Original"
4.0711884753064,"Original"
4.06028549893963,"Original"
4.06382659576256,"Original"
3.80171610808513,"Original"
4.4415287316674,"Original"
3.75620315711754,"Original"
4.43055472065179,"Original"
3.74751697793245,"Original"
7.364,"Original"
3.78450054418562,"Original"
4.42017268485807,"Original"
2.16584709643578,"Original"
3.7518817833349,"Original"
4.44814668040306,"Original"
3.44369795350907,"Original"
3.64330517746063,"Original"
3.64649202448541,"Original"
3.43816105643228,"Original"
3.43360976265096,"Original"
3.29551607241831,"Original"
3.43184648584019,"Original"
3.44059213944843,"Original"
3.40223649101569,"Original"
3.41564630534064,"Original"
2.78234896491397,"Original"
2.75694438513988,"Original"
2.69172050428746,"Original"
2.69519878919507,"Original"
2.82463802703005,"Original"
3.20994407005213,"Original"
2.8378485399657,"Original"
3.27418496630682,"Original"
2.77738554538242,"Original"
2.79601247091811,"Original"
5.79,"Original"
6.5069,"Original"
6.4395,"Original"
6.5069,"Original"
6.5069,"Original"
6.357,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
6.5069,"Original"
0.0289933991320686,"Original"
-0.944299849801898,"Original"
-0.00518221887879156,"Original"
-0.592451155180688,"Original"
-1.0692385864102,"Original"
-1.03820435267023,"Original"
-0.25889146926571,"Original"
-0.263970994794985,"Original"
-0.59947493870765,"Original"
-0.243999913864365,"Original"
5.79,"Original"
6.357,"Original"
6.5069,"Original"
5.79,"Original"
7.364,"Original"
5.79,"Original"
7.6904,"Original"
7.364,"Original"
6.5069,"Original"
6.5069,"Original"
-0.74339162397359,"Original"
0.533238217005067,"Original"
-0.705470998469548,"Original"
0.519594336338521,"Original"
-0.639562942847397,"Original"
0.571772348003592,"Original"
-0.701135243836827,"Original"
-0.702575691200134,"Original"
-0.661314193018259,"Original"
-0.76287975724115,"Original"
5.79,"Original"
5.79,"Original"
6.5451,"Original"
7.398,"Original"
6.357,"Original"
5.79,"Original"
7.364,"Original"
6.5069,"Original"
5.79,"Original"
6.5069,"Original"
-0.160666128100856,"Original"
0.518037136415937,"Original"
-1.65550431055493,"Original"
0.511696958384918,"Original"
0.419550735172925,"Original"
-0.470816721821156,"Original"
0.427376072684882,"Original"
-1.57118342485489,"Original"
0.332400559454025,"Original"
-0.438024208424848,"Original"
4.12338556118926,"Original"
3.70904434577032,"Original"
3.70575006083277,"Original"
3.6807967788891,"Original"
2.14846682773059,"Original"
4.3930089550287,"Original"
4.40330891166851,"Original"
4.39531903750677,"Original"
2.18529349568657,"Original"
4.41995058298773,"Original"
7.6904,"Original"
6.5069,"Original"
6.5069,"Original"
6.4395,"Original"
5.79,"Original"
5.79,"Original"
7.364,"Original"
6.5451,"Original"
4.85886217269265,"Original"
6.357,"Original"
2.0535157337976,"Original"
2.06849889864276,"Original"
2.51627891481087,"Original"
2.07478943564341,"Original"
1.92470614279981,"Original"
1.92954320373812,"Original"
1.92505343948518,"Original"
1.94340664146606,"Original"
2.51081601910936,"Original"
1.92971496347218,"Original"
0.655239562878413,"Original"
1.41086544033284,"Original"
2.08961374349877,"Original"
1.40198948658793,"Original"
1.39956051129697,"Original"
0.648462729638436,"Original"
0.662459586632492,"Original"
2.08805638652786,"Original"
1.40655214543298,"Original"
3.06937385451751,"Original"
0.42093540309569,"Original"
0.426052836405865,"Original"
1.59575711068974,"Original"
0.139381897472403,"Original"
1.38181504428003,"Original"
0.127445822710484,"Original"
1.59729081851761,"Original"
0.441052985670529,"Original"
0.408225136487871,"Original"
1.6072131763164,"Original"
6.69854611537517,"Original"
6.70216827550362,"Original"
3.12024233089526,"Original"
-0.492712390710275,"Original"
3.49007467518991,"Original"
3.46149744249776,"Original"
3.50259972678799,"Original"
1.59639806838944,"Original"
3.23223044240757,"Original"
3.24066360994443,"Original"
6.5069,"Original"
7.45928756584345,"Original"
6.5451,"Original"
6.5069,"Original"
6.5069,"Original"
5.79,"Original"
6.357,"Original"
5.79,"Original"
6.5069,"Original"
5.79,"Original"
-0.0871609555888394,"Original"
-0.112590334476825,"Original"
-1.03820435267023,"Original"
-0.0975761905173788,"Original"
-0.973402231506205,"Original"
-0.123641680956306,"Original"
-0.977723605288848,"Original"
-0.0871609555888394,"Original"
-0.964886380583676,"Original"
-0.139601804350033,"Original"
-0.117985039091701,"Original"
-0.131695929924469,"Original"
-0.131695929924469,"Original"
-0.131386493159042,"Original"
-0.120391108857579,"Original"
-0.125243611651991,"Original"
-0.117385598717854,"Original"
