"countWithDist","type"
-1.11925912370379,"Original"
-1.16562786627515,"Original"
0.0017492255692324,"Original"
0.0443015762546961,"Original"
-0.575514053398404,"Original"
-0.0383679976387501,"Original"
-1.17803712425697,"Original"
1.06105001778799,"Original"
-0.16800185545543,"Original"
-1.20681711319267,"Original"
-2.97772360528885,"Original"
0.950977784090215,"Original"
-1.60475712186471,"Original"
-1.07021019411369,"Original"
-1.37124018977767,"Original"
0.649947788426234,"Original"
-2.21633822979193,"Original"
-1.56089634253965,"Original"
-1.37124018977767,"Original"
7.03942047923125,"Original"
7.0432752770176,"Original"
4.11141825192282,"Original"
4.20357782148972,"Original"
4.20659246761357,"Original"
3.95776210803543,"Original"
7.03870506764143,"Original"
4.11257404657564,"Original"
4.20574732613799,"Original"
4.10604970059964,"Original"
2.3539960001341,"Original"
2.50884674926365,"Original"
2.50889796011984,"Original"
2.49838131558549,"Original"
3.14854861560803,"Original"
2.52905013535194,"Original"
2.50884674926365,"Original"
2.45379918293275,"Original"
1.07364967230506,"Original"
3.06236246799175,"Original"
1.88245709562097,"Original"
1.82670186336535,"Original"
1.68124779799246,"Original"
1.84132595487409,"Original"
1.63133434766063,"Original"
1.84986972841738,"Original"
1.88245709562097,"Original"
1.68124779799246,"Original"
1.61161569518957,"Original"
-1.09406217013523,"Original"
2.6135704195394,"Original"
2.62415535176348,"Original"
4.46535975091858,"Original"
2.61501598111557,"Original"
0.360932060289853,"Original"
2.6144383337479,"Original"
2.62179376637987,"Original"
2.61789274907679,"Original"
2.6070541780942,"Original"
2.60232497185014,"Original"
-0.155228620010097,"Original"
0.452273303052745,"Original"
-0.144576493376063,"Original"
0.470055849281638,"Original"
0.467142196655664,"Original"
0.472308585991303,"Original"
-0.163476009556928,"Original"
-0.158838190694838,"Original"
-0.157193756765328,"Original"
0.458613481083764,"Original"
1.7202146358291,"Original"
1.72025819705002,"Original"
1.7195606926505,"Original"
1.32044147539354,"Original"
1.32084566844834,"Original"
1.71709959831789,"Original"
1.32232812683119,"Original"
1.71898222264022,"Original"
1.31911702205118,"Original"
1.71865444495838,"Original"
0.731758361784385,"Original"
0.735976894048924,"Original"
0.735304676471507,"Original"
0.72907949174849,"Original"
0.73031467523939,"Original"
0.733112755574895,"Original"
0.725610770154922,"Original"
0.722590629458772,"Original"
0.736731897201626,"Original"
0.732816842644449,"Original"
0.901534753075262,"Original"
0.804830561469285,"Original"
0.814384577356362,"Original"
0.567411817476262,"Original"
0.763232054908981,"Original"
0.608535916325317,"Original"
0.717680385750385,"Original"
0.638293318300681,"Original"
0.462407880647079,"Original"
0.462202059245,"Original"
0.811191457527974,"Original"
1.54892266265261,"Original"
0.775765338449029,"Original"
1.02905487815967,"Original"
1.06224629741965,"Original"
0.797216339534661,"Original"
1.56819354722404,"Original"
1.55905016778417,"Original"
1.56819354722404,"Original"
0.792708051833961,"Original"
0.67290208621551,"Original"
1.09980349937889,"Original"
3.25092889839891,"Original"
0.610754179466666,"Original"
3.26206526451687,"Original"
0.563757616790442,"Original"
1.01713392548544,"Original"
1.02408278544077,"Original"
0.544734379477012,"Original"
1.03092220997107,"Original"
-0.473002925985082,"Original"
-0.902176643896317,"Original"
0.273441875843767,"Original"
1.06103951532218,"Original"
-0.450821365750102,"Original"
-0.399869117450564,"Original"
-0.450821365750102,"Original"
-0.877353060171285,"Original"
1.06426848545238,"Original"
-0.900355700004691,"Original"
1.95624925341245,"Original"
1.97184333876135,"Original"
3.51576523802101,"Original"
3.51963374994625,"Original"
1.1079513773129,"Original"
1.97854899666165,"Original"
1.96503251728581,"Original"
1.11414749351469,"Original"
0.00250708610218392,"Original"
1.97364166216691,"Original"
-0.00120396055278338,"Original"
-0.749748767587578,"Original"
-0.807074107401537,"Original"
-0.0251161179581947,"Original"
-1.09123288011637,"Original"
0.561283695729446,"Original"
-1.0828539485436,"Original"
-1.05086689633916,"Original"
-0.75919032382042,"Original"
-0.00902929806473973,"Original"
0.0311379251966057,"Original"
-0.742195158381299,"Original"
-0.724870574308955,"Original"
-0.727303602979954,"Original"
-0.711727234793769,"Original"
0.0473401721955649,"Original"
-0.712905782279311,"Original"
-0.748553902749747,"Original"
-0.726085384840636,"Original"
-0.727303602979954,"Original"
2.33647329034135,"Original"
1.80679263864243,"Original"
2.3528162556164,"Original"
2.33422555048221,"Original"
1.92461322865687,"Original"
2.35833312632615,"Original"
1.81491660321065,"Original"
2.34597683108609,"Original"
1.94253118946996,"Original"
2.32773858175304,"Original"
-1.02107502608364,"Original"
-0.89644136344483,"Original"
-0.973402231506205,"Original"
-0.903740602186329,"Original"
-1.04830467957455,"Original"
-1.03324093313868,"Original"
-1.04575749056068,"Original"
-0.891642480563061,"Original"
-1.04070749782403,"Original"
-1.00691199441633,"Original"
-1.93633092013062,"Original"
-2.10266234189715,"Original"
-2.02348109584952,"Original"
-2.16481024864599,"Original"
-2.27875360095283,"Original"
-2.1995723549052,"Original"
-2.10266234189715,"Original"
-2.1995723549052,"Original"
-2.04830467957456,"Original"
-2.04830467957456,"Original"
0.171547155327042,"Original"
0.812717826073974,"Original"
-0.780443047163228,"Original"
-0.255700535369116,"Original"
0.191817910450119,"Original"
0.194638014397767,"Original"
0.803701007754599,"Original"
0.849762094609989,"Original"
0.851125657682737,"Original"
-0.300801991844465,"Original"
1.91344295544893,"Original"
1.88897964315077,"Original"
1.90104415455215,"Original"
1.57948440444985,"Original"
1.76731491977069,"Original"
1.93004221726839,"Original"
1.76809222092753,"Original"
1.97634223692136,"Original"
2.048315283944,"Original"
1.96647148289506,"Original"
-1.57978359661681,"Original"
-1.49342376594206,"Original"
-0.978985589561265,"Original"
-1.48636191145458,"Original"
-1.50790158931068,"Original"
-0.944223483302053,"Original"
-1.01677415045067,"Original"
-1.00126198427242,"Original"
-1.39794000867204,"Original"
-0.986284828302765,"Original"
1.35644670595706,"Original"
1.00723104153442,"Original"
1.00152876561504,"Original"
1.00429874190156,"Original"
1.00529343065057,"Original"
1.35777314616409,"Original"
1.00628584641369,"Original"
0.998351126331026,"Original"
1.00436663400695,"Original"
0.999313729935834,"Original"
3.17957152895875,"Original"
3.27888586994441,"Original"
3.17305373055931,"Original"
6.36202629725425,"Original"
-0.268453644313017,"Original"
3.25403645457732,"Original"
3.26956493565562,"Original"
3.20143801851261,"Original"
3.18172257090891,"Original"
3.17784299142555,"Original"
1.87591609410134,"Original"
1.87054994907159,"Original"
1.88597742010924,"Original"
2.10678075272624,"Original"
1.37580621893552,"Original"
2.12274926042611,"Original"
2.12897581126674,"Original"
1.89255776542056,"Original"
1.93602345920165,"Original"
1.86907666957104,"Original"
1.09357782277309,"Original"
0.936063764916629,"Original"
1.09355141306273,"Original"
1.09339292106587,"Original"
0.930171230127435,"Original"
0.938124540750028,"Original"
1.30011331269436,"Original"
0.943962870194754,"Original"
0.93003698559547,"Original"
1.29215317627837,"Original"
-0.58240012625762,"Original"
-0.31900093287462,"Original"
0.270668043410951,"Original"
-0.536642635696945,"Original"
1.98730069966064,"Original"
-0.598790542445789,"Original"
-0.671341209594401,"Original"
0.270668043410951,"Original"
-0.598790542445789,"Original"
0.270668043410951,"Original"
0.437268913942464,"Original"
0.413928071438873,"Original"
-0.787391907118556,"Original"
0.401769733588686,"Original"
-0.764205848292543,"Original"
-0.804537336876574,"Original"
-0.785993211925991,"Original"
0.430910169574017,"Original"
-0.75112370008149,"Original"
1.10703908661205,"Original"
2.74086067440201,"Original"
1.09939205288368,"Original"
0.360932060289853,"Original"
2.74240749242769,"Original"
0.343874825176496,"Original"
0.595844488330667,"Original"
1.79035300929194,"Original"
1.7793191799427,"Original"
2.75358555285896,"Original"
0.599604637203974,"Original"
2.59072372011808,"Original"
3.06335980911189,"Original"
2.4214264320035,"Original"
3.06801450769654,"Original"
4.96632972585594,"Original"
3.06645578288608,"Original"
3.06155320911331,"Original"
3.06809040013568,"Original"
2.4214264320035,"Original"
2.59222800554179,"Original"
4.6648611169955,"Original"
4.68291111468793,"Original"
4.6618577946877,"Original"
4.64963240202838,"Original"
4.65546629622561,"Original"
4.66375704471999,"Original"
4.65207272207666,"Original"
4.66737422046759,"Original"
4.66169914829985,"Original"
3.33755415810863,"Original"
-0.192361722676981,"Original"
1.10200787316094,"Original"
1.10503011557252,"Original"
0.607555482810262,"Original"
-0.402535760361187,"Original"
1.11101222781095,"Original"
-0.406597328204536,"Original"
0.619676115486115,"Original"
0.569660490237471,"Original"
-0.159304669781782,"Original"
1.14115260541677,"Original"
2.54098377304765,"Original"
2.53892546248802,"Original"
1.83788877832763,"Original"
3.47080361120297,"Original"
1.32196302327538,"Original"
2.54288519748146,"Original"
2.53961814361462,"Original"
1.83821770209986,"Original"
1.32140364098095,"Original"
2.63966440907084,"Original"
2.51775865158251,"Original"
2.48274160285522,"Original"
2.35103936051906,"Original"
2.53278764194763,"Original"
2.47606001749871,"Original"
0.00845357974025385,"Original"
2.54156156625514,"Original"
2.58031415524715,"Original"
2.56412739415388,"Original"
-1.64528514537324,"Original"
-1.40072513575736,"Original"
-0.0936350164683835,"Original"
-1.43935453811349,"Original"
-0.0497295307693018,"Original"
-1.57118342485489,"Original"
-1.61599576927125,"Original"
-1.59751236357724,"Original"
-1.61599576927125,"Original"
-0.70076806595371,"Original"
-0.175634347407115,"Original"
0.196533594783698,"Original"
0.219037400865513,"Original"
0.219369557273217,"Original"
0.200712884279118,"Original"
-0.196327300092057,"Original"
0.212340360189355,"Original"
0.202097090970926,"Original"
-0.178727870844966,"Original"
0.20347689985805,"Original"
1.31651722878267,"Original"
1.14982169951081,"Original"
-1.54635984112986,"Original"
1.07406614904408,"Original"
1.05855398286583,"Original"
1.41871283825241,"Original"
3.98412424705367,"Original"
1.38219600442665,"Original"
1.35059701835495,"Original"
1.1423976814316,"Original"
0.725428515422707,"Original"
1.40115914151336,"Original"
1.37998706234319,"Original"
0.286631524500797,"Original"
0.704708665387358,"Original"
0.715192144667582,"Original"
1.38287035580105,"Original"
0.267407001763618,"Original"
0.685334601904337,"Original"
1.38287035580105,"Original"
1.42704159399597,"Original"
1.42704159399597,"Original"
1.42957098077247,"Original"
0.458561367421136,"Original"
0.458063037496232,"Original"
0.462033757562341,"Original"
-0.355509582322552,"Original"
1.45025557963233,"Original"
1.44541928820737,"Original"
1.44929262029788,"Original"
-1.00691199441633,"Original"
-1.02590056997294,"Original"
-0.988718989590311,"Original"
-0.954471145655136,"Original"
-0.973402231506205,"Original"
-0.966999739897075,"Original"
-0.950373997514091,"Original"
-0.962783255495911,"Original"
-0.995452372249279,"Original"
-0.96912343352693,"Original"
-0.540920816565449,"Original"
-0.488823147973755,"Original"
-0.508128303169142,"Original"
-0.481335126581205,"Original"
-0.512094490386743,"Original"
-1.21429561172591,"Original"
-1.1995723549052,"Original"
-0.263741111071419,"Original"
-0.463161157652619,"Original"
-0.456099303165132,"Original"
0.393783201059548,"Original"
-0.685467533932372,"Original"
0.345361318817461,"Original"
-0.712905782279311,"Original"
0.0570836354572555,"Original"
-0.718846975916716,"Original"
0.0885764915506912,"Original"
0.318962776043051,"Original"
0.100779693642051,"Original"
0.106215239963406,"Original"
-0.176795887855201,"Original"
0.59645292863053,"Original"
0.621312044732911,"Original"
-0.185396059617118,"Original"
0.610301172316687,"Original"
1.14967755059692,"Original"
-0.20312482657755,"Original"
0.626117565209066,"Original"
-0.18913462917652,"Original"
-0.183538774611551,"Original"
0.928249314694955,"Original"
-0.336745547930516,"Original"
-0.0959791673309445,"Original"
0.93350197828604,"Original"
-0.322105021747626,"Original"
0.953899491390255,"Original"
0.917549469351411,"Original"
0.909598776236938,"Original"
0.915575400125694,"Original"
0.91656355636976,"Original"
0.272014143069189,"Original"
-0.847389836793842,"Original"
-0.0539952044244433,"Original"
-0.0309925645910368,"Original"
-0.913265616061929,"Original"
-0.882554253857093,"Original"
-0.0503760627977127,"Original"
-0.0576447593624771,"Original"
-0.0258529249386258,"Original"
-0.868820477621534,"Original"
7.364,"Original"
7.364,"Original"
3.72561560843217,"Original"
4.30755974492665,"Original"
4.3103084533548,"Original"
4.31912347614177,"Original"
3.7314256547088,"Original"
4.27759652154921,"Original"
7.364,"Original"
4.3047935286835,"Original"
-2.04830467957456,"Original"
-1.93633092013062,"Original"
-1.97772360528885,"Original"
-1.97772360528885,"Original"
-2,"Original"
-1.91702576493524,"Original"
-2.02348109584952,"Original"
-1.95653430621891,"Original"
-1.95653430621891,"Original"
-1.95653430621891,"Original"
0.0895440077748519,"Original"
-0.086547251280829,"Original"
-0.22222104635784,"Original"
-0.643883233229111,"Original"
0.0895440077748519,"Original"
-0.0418232419011493,"Original"
-3.36512963227628,"Original"
-0.34285323756513,"Original"
0.0895440077748519,"Original"
2.47787799697483,"Original"
0.960496054227203,"Original"
0.932467330626959,"Original"
0.997637862231769,"Original"
0.198870337793218,"Original"
0.97573602078394,"Original"
0.428962099613974,"Original"
1.01848800120489,"Original"
0.296656828357903,"Original"
0.960496054227203,"Original"
0.300145156203724,"Original"
1.71476074868037,"Original"
1.98436971026746,"Original"
2.03864827333076,"Original"
1.62597386185929,"Original"
1.6850094182243,"Original"
2.00792156692885,"Original"
2.01923523228663,"Original"
2.03387575846952,"Original"
2.0445410975514,"Original"
2.00792156692885,"Original"
-1.74727468391057,"Original"
-1.52253370914765,"Original"
-1.81635560305387,"Original"
-1.45381789677819,"Original"
-1.61944372215571,"Original"
-0.59194052693463,"Original"
-1.73468555660255,"Original"
-1.47553714647143,"Original"
-1.41338923972259,"Original"
-1.74727468391057,"Original"
3.57505324011842,"Original"
3.5854865763514,"Original"
1.71355809185815,"Original"
3.56917207913587,"Original"
3.56025442799401,"Original"
3.57313930152048,"Original"
3.5581130988457,"Original"
3.57941242863921,"Original"
6.55829183745549,"Original"
3.58756532957228,"Original"
0.992561670397435,"Original"
0.0355489266675004,"Original"
0.0292546935698123,"Original"
0.0276667777901803,"Original"
-0.814860611966922,"Original"
2.35606526681085,"Original"
0.0627958418083628,"Original"
0.378146298179546,"Original"
0.944077046970336,"Original"
-0.825435260905791,"Original"
2.3783058615223,"Original"
2.46026278814847,"Original"
2.41334861042902,"Original"
2.44941992166487,"Original"
2.22909296321041,"Original"
2.47546172352922,"Original"
2.19491734519955,"Original"
2.37341235079793,"Original"
2.42333283133562,"Original"
2.47775352030881,"Original"
-0.770897729256998,"Original"
0.213001293485189,"Original"
0.138840848812615,"Original"
-0.75892560717711,"Original"
0.156449793870809,"Original"
0.627731623359682,"Original"
0.128229286437949,"Original"
0.604175591010637,"Original"
0.18429872260949,"Original"
0.173372498986874,"Original"
1.39506392055768,"Original"
1.4159140595308,"Original"
2.0667359390781,"Original"
2.07198321775502,"Original"
2.02516764307714,"Original"
3.95457378880588,"Original"
1.40734781569999,"Original"
1.40037104747862,"Original"
1.40803936756889,"Original"
1.41625321962762,"Original"
3.57925315024442,"Original"
1.17195900511443,"Original"
3.57116626832112,"Original"
2.01046436518363,"Original"
2.02165921032705,"Original"
2.03575438057406,"Original"
2.02370103111626,"Original"
1.45872000985769,"Original"
3.57698743995933,"Original"
3.5586386950465,"Original"
-1.95653430621891,"Original"
-0.731347631719444,"Original"
-2.10266234189715,"Original"
-0.777105122280119,"Original"
-1.39413766048451,"Original"
-1.49559530124328,"Original"
0.0724841259984133,"Original"
-0.958602724776581,"Original"
0.22142313901048,"Original"
-1.93633092013062,"Original"
0.193580745933808,"Original"
-0.287998935982688,"Original"
0.351188599295476,"Original"
0.10340411558472,"Original"
-0.492118918638613,"Original"
0.290490758941864,"Original"
0.135588798956121,"Original"
-0.236846413535307,"Original"
0.404434111248701,"Original"
-0.554266825387458,"Original"
-0.53997304246846,"Original"
0.537218322510422,"Original"
-0.519841708554855,"Original"
0.533357901697184,"Original"
0.437416215694307,"Original"
0.563321125074627,"Original"
0.521566376967626,"Original"
-0.254786498360474,"Original"
0.515144160390539,"Original"
0.497819576318195,"Original"
-1.74727468391057,"Original"
-1.73468555660255,"Original"
-1.74727468391057,"Original"
-1.80163234623317,"Original"
-1.67669360962487,"Original"
-1.68768899392633,"Original"
-1.76023966107494,"Original"
-1.68768899392633,"Original"
-1.71055187688583,"Original"
-1.77360362263292,"Original"
-0.139189334776979,"Original"
-0.125548700868545,"Original"
-0.140450902786547,"Original"
-0.132935886461001,"Original"
-0.0466769216476358,"Original"
-0.0566611425542368,"Original"
-0.117385598717854,"Original"
-0.130150946146736,"Original"
-0.0572736877642503,"Original"
-0.12861143910427,"Original"
2.55307824010596,"Original"
2.55437874027495,"Original"
2.55696811550914,"Original"
2.55365672101986,"Original"
2.5425316163627,"Original"
2.10642457995899,"Original"
2.53895838140745,"Original"
4.52349062069068,"Original"
2.55409007660071,"Original"
1.95017307925838,"Original"
-0.128918904237044,"Original"
1.40318467928698,"Original"
1.11550694745252,"Original"
-0.108491885557872,"Original"
1.93227767184305,"Original"
3.57446478726233,"Original"
1.9100012771319,"Original"
1.90273918637908,"Original"
1.09978131629976,"Original"
1.91125194605066,"Original"
3.2899111705444,"Original"
5.17652435291654,"Original"
7.364,"Original"
4.41877163269629,"Original"
3.21961959126877,"Original"
4.44619578995184,"Original"
5.1894893300809,"Original"
4.28414430468277,"Original"
5.20207845738892,"Original"
4.24618178245241,"Original"
-0.946315141037224,"Original"
0.411941979382274,"Original"
1.2011163507734,"Original"
1.13349571386733,"Original"
1.18254511122695,"Original"
0.425444449785921,"Original"
1.18254511122695,"Original"
0.620061017437407,"Original"
1.16314411701938,"Original"
0.624833532298652,"Original"
5.79,"Original"
4.7956723057162,"Original"
4.80089135800686,"Original"
5.79,"Original"
5.79,"Original"
4.79341622541198,"Original"
7.364,"Original"
5.09073830794404,"Original"
7.364,"Original"
4.75808826307023,"Original"
4.93649710010602,"Original"
4.93622206401053,"Original"
4.93629709113034,"Original"
4.93247931388456,"Original"
3.44906832109381,"Original"
4.90882166435533,"Original"
4.90674459439035,"Original"
5.3814826999822,"Original"
3.45281345399384,"Original"
4.93709657495623,"Original"
1.33958615760329,"Original"
0.455587901069088,"Original"
1.3321302752237,"Original"
1.35945340243493,"Original"
0.78343179267115,"Original"
0.793416013577751,"Original"
1.33680518023368,"Original"
1.34326664134166,"Original"
0.51249275240556,"Original"
1.31389202589064,"Original"
-0.21502296409228,"Original"
-0.108567633177993,"Original"
-0.0553221212247683,"Original"
-0.560101210572091,"Original"
-0.239846547817313,"Original"
-0.191541868242757,"Original"
0.0737725751546892,"Original"
-0.834802267513723,"Original"
-0.977022341221789,"Original"
-0.12787278837338,"Original"
3.14378622460652,"Original"
3.59942725048507,"Original"
3.2393169639311,"Original"
3.17897100192771,"Original"
3.2661027608964,"Original"
3.22971408164254,"Original"
3.23671898321119,"Original"
3.24871209787045,"Original"
3.61001039509549,"Original"
3.24871209787045,"Original"
2.37271829280462,"Original"
2.71491660349836,"Original"
2.35804700595437,"Original"
2.3226381052932,"Original"
2.71693085618771,"Original"
2.3534872160524,"Original"
2.36528068153303,"Original"
2.72555291834414,"Original"
2.72664603365042,"Original"
2.34647524565855,"Original"
1.0255450304416,"Original"
0.118308913724977,"Original"
1.01190114977506,"Original"
1.05020275795614,"Original"
0.122505028318585,"Original"
2.45489633251515,"Original"
1.03294375251464,"Original"
0.478843044844716,"Original"
0.0996421453590811,"Original"
1.01801807458474,"Original"
1.76336757590978,"Original"
0.456349501804067,"Original"
0.393450220331637,"Original"
0.399054097849635,"Original"
0.387773087439946,"Original"
0.436378420873447,"Original"
0.393450220331637,"Original"
1.81452009835717,"Original"
-1.30562574735313,"Original"
0.393450220331637,"Original"
-0.966310765351103,"Original"
0.0609426044886419,"Original"
-1.84738983679384,"Original"
1.39397436652914,"Original"
-0.876134135002016,"Original"
0.00295065751095525,"Original"
0.0609426044886419,"Original"
-0.876134135002016,"Original"
-0.949920349162934,"Original"
-1.83159556961061,"Original"
-2.37566361396089,"Original"
-2.57978359661681,"Original"
-3.27875360095283,"Original"
-2.97772360528885,"Original"
-2.80163234623317,"Original"
-2.57978359661681,"Original"
-2.80163234623317,"Original"
-2.43365556093857,"Original"
-2.80163234623317,"Original"
-2.67669360962487,"Original"
0.0420156273858575,"Original"
1.18766972267059,"Original"
1.19364871099192,"Original"
1.17865000087655,"Original"
1.85568665763775,"Original"
0.0376361501203665,"Original"
1.19954650239096,"Original"
0.0330002601029253,"Original"
0.405271741655181,"Original"
1.18766972267059,"Original"
0.382206690823255,"Original"
1.83563253344779,"Original"
0.658200261503309,"Original"
2.82282934329412,"Original"
0.662862466340864,"Original"
1.15650043600942,"Original"
2.82952810564282,"Original"
1.84012214577172,"Original"
0.651257573089776,"Original"
0.664845334035853,"Original"
1.89439956660142,"Original"
0.878793824624979,"Original"
0.882704246018922,"Original"
0.873809913303711,"Original"
1.65398308098647,"Original"
1.27771524708763,"Original"
0.877765263794198,"Original"
0.875883358565591,"Original"
1.8868538372337,"Original"
0.873901597864461,"Original"
0.0268104382830117,"Original"
-0.180802529958679,"Original"
1.24308999814449,"Original"
1.24441004317872,"Original"
1.21156583882726,"Original"
0.514517202350473,"Original"
0.014708570626579,"Original"
1.23877192948231,"Original"
1.22864018347474,"Original"
1.2522471487537,"Original"
3.90806230942721,"Original"
4.65173940623793,"Original"
4.69313209139616,"Original"
3.36243495612703,"Original"
5.79,"Original"
4.14058620651067,"Original"
4.14058620651067,"Original"
7.364,"Original"
5.79,"Original"
4.01564746990237,"Original"
0.741406062879888,"Original"
-0.0161765304283945,"Original"
0.736553560085476,"Original"
0.70097740582428,"Original"
0.550591547003501,"Original"
0.706241645816637,"Original"
-0.097754422368026,"Original"
0.667977145721355,"Original"
0.586504102894145,"Original"
0.21858899229191,"Original"
2.50547015635077,"Original"
1.6913527459118,"Original"
1.68011975302462,"Original"
1.68011975302462,"Original"
4.09768887786979,"Original"
1.96529091425609,"Original"
2.51221243566104,"Original"
2.50387694485883,"Original"
2.51434237853699,"Original"
2.51660286240104,"Original"
2.86547549021662,"Original"
2.28503960562314,"Original"
2.28337696719659,"Original"
2.86602694616954,"Original"
2.86758561279057,"Original"
2.86519949943347,"Original"
2.86888784609581,"Original"
2.85798486972905,"Original"
2.86152596655198,"Original"
2.28494740362037,"Original"
1.77326744755323,"Original"
2.13345431918145,"Original"
1.76229343653763,"Original"
2.12476813999635,"Original"
4.48951586780562,"Original"
2.16175170624952,"Original"
1.75191140074391,"Original"
-0.593011862350565,"Original"
2.1291329453988,"Original"
1.7798853962889,"Original"
2.05782150758802,"Original"
1.3645295722844,"Original"
1.36771641930918,"Original"
2.05228461051123,"Original"
2.04773331672991,"Original"
1.54715632747826,"Original"
2.04597003991914,"Original"
2.05471569352738,"Original"
2.01636004509464,"Original"
2.02976985941959,"Original"
1.2312819557229,"Original"
1.20587737594881,"Original"
0.734963732386355,"Original"
1.144131780004,"Original"
1.27357101783898,"Original"
0.659548128955637,"Original"
0.881091768064593,"Original"
0.723789025210325,"Original"
1.22631853619135,"Original"
0.839255699017011,"Original"
5.16255396897774,"Original"
4.03335405162943,"Original"
3.58202350669419,"Original"
3.99060207120848,"Original"
4.03063119329396,"Original"
3.47117475036174,"Original"
4.06728017210231,"Original"
3.99358692475795,"Original"
3.99060207120848,"Original"
4.00821101626668,"Original"
-0.893694341139487,"Original"
-0.944299849801898,"Original"
-0.927869959150347,"Original"
-1.00691199441633,"Original"
-1.0692385864102,"Original"
-1.03820435267023,"Original"
-0.699196408811092,"Original"
-0.704275934340368,"Original"
-1.01393577794329,"Original"
-0.684304853409748,"Original"
5.79,"Original"
5.08753234022443,"Original"
6.06402831846645,"Original"
5.79,"Original"
7.364,"Original"
5.79,"Original"
6.23737553476759,"Original"
7.364,"Original"
6.06249083118964,"Original"
6.05974147561311,"Original"
-0.841003038132441,"Original"
-0.0949884372711224,"Original"
-0.803082412628399,"Original"
-0.108632317937668,"Original"
-0.737174357006248,"Original"
-0.056454306272597,"Original"
-0.798746657995678,"Original"
-0.800187105358986,"Original"
-0.75892560717711,"Original"
-0.76287975724115,"Original"
5.385067451779,"Original"
5.38310758970217,"Original"
3.51225458847936,"Original"
5.5047777447151,"Original"
2.44818504065243,"Original"
5.38752257006418,"Original"
7.364,"Original"
5.29480084930059,"Original"
5.38510143135318,"Original"
5.29876478277134,"Original"
-1.20965892133234,"Original"
-0.313470457080093,"Original"
-1.65550431055493,"Original"
-0.319810635111112,"Original"
-0.411956858323104,"Original"
-1.57118342485489,"Original"
-0.404131520811148,"Original"
-1.57118342485489,"Original"
-0.499107034042005,"Original"
-1.53839091145859,"Original"
2.121820393805,"Original"
2.06718148783145,"Original"
2.06388720289391,"Original"
2.03893392095023,"Original"
-0.748553902749747,"Original"
1.69331877793683,"Original"
1.70361873457664,"Original"
1.69562886041491,"Original"
-0.711727234793769,"Original"
1.72026040589586,"Original"
4.86136990954838,"Original"
3.78162746955674,"Original"
4.48059747389276,"Original"
3.68042265264754,"Original"
3.49023040282074,"Original"
5.79,"Original"
7.364,"Original"
4.28031068840017,"Original"
1.06038107050957,"Original"
6.357,"Original"
0.824183233509873,"Original"
0.839166398355036,"Original"
1.54182102004139,"Original"
0.845456935355687,"Original"
0.322419816765682,"Original"
0.327256877703992,"Original"
0.322767113451045,"Original"
0.341120315431925,"Original"
1.53635812433989,"Original"
0.327428637438049,"Original"
0.655239562878413,"Original"
0.655795346713318,"Original"
1.42906286428121,"Original"
0.646919392968412,"Original"
0.644490417677448,"Original"
0.648462729638436,"Original"
0.662459586632492,"Original"
1.4275055073103,"Original"
0.651482051813456,"Original"
1.68514637183488,"Original"
0.124538544205425,"Original"
0.129655977515601,"Original"
0.927232197848816,"Original"
0.139381897472403,"Original"
0.566828474238016,"Original"
